"","X","stationID","latitude","longitude","elevation","state","stationName","lcc_x","lcc_y","Xelevation","XlogElev","precip"
"2598",18010,"USC00416745",33.8758,-100.3831,594.4,"TX","PADUCAH 10S                   ",-112.559484042043,-21.9499472673933,594.4,6.40423623039858,1.00438356164384
"2599",18013,"USC00416776",35.5544,-100.9736,960.1,"TX","PAMPA #2                      ",-112.993837565917,-20.0613435507039,960.1,6.87739915896724,1.29287671232877
"2600",18014,"USC00416777",35.5664,-100.9289,973.8,"TX","PAMPA 3E                      ",-112.952842238791,-20.0504237343675,973.8,6.89142262436124,1.37561643835616
"2601",18020,"USC00416794",33.6744,-95.5586,165.2,"TX","PARIS                         ",-108.113793946526,-22.2875615265984,165.2,5.16592817850229,3.65972602739726
"2602",18034,"USC00416953",36.4408,-100.9961,917.4,"TX","PERRYTON 11 WNW               ",-112.95627969281,-19.0802131132279,917.4,6.83238497195736,1.86547945205479
"2603",18044,"USC00417060",33.5992,-100.5319,592.8,"TX","PITCHFORK RCH                 ",-112.712984630218,-22.2494212446589,592.8,6.40158546675234,1.02904109589041
"2604",18047,"USC00417074",33.1869,-102.8281,1120.1,"TX","PLAINS                        ",-114.868946640012,-22.5650811235514,1120.1,7.0300614033661,0.786027397260274
"2605",18048,"USC00417079",34.1892,-101.7022,1027.2,"TX","PLAINVIEW                     ",-113.750156153569,-21.5305991785032,1027.2,6.94428005366451,0.888767123287671
"2606",18049,"USC00417081",34.1981,-101.7461,1051.6,"TX","PLAINVIEW WTR PRODUCTN        ",-113.789704128161,-21.5180488354643,1051.6,6.967532483018,0.972328767123288
"2607",18052,"USC00417111",28.9606,-98.4772,109.1,"TX","PLEASANTON                    ",-110.975179030989,-27.5049333772203,109.1,4.77996347636125,1.86483516483516
"2608",18060,"USC00417172",29.9044,-93.9708,1.5,"TX","PORT ARTHUR CITY              ",-106.568987437885,-26.4753941913332,1.5,2.4423470353692,5.05479452054795
"2609",18062,"USC00417176",27.6997,-97.1581,1.8,"TX","PORT ARANSAS 11 SSW           ",-109.703602538602,-28.9539204722203,1.8,2.46809953147162,3.40661157024793
"2610",18070,"USC00417206",33.1986,-101.3744,795.8,"TX","POST                          ",-113.519219253857,-22.6481432046303,795.8,6.69183557275725,1.05780821917808
"2611",18074,"USC00417232",29.9167,-99.7908,625.4,"TX","PRADE RCH                     ",-112.215515567173,-26.3846379677713,625.4,6.45425472183542,1.97178082191781
"2612",18075,"USC00417243",30.5767,-98.8767,441.4,"TX","PRAIRIE MTN                   ",-111.302927209241,-25.6828351703631,441.4,6.11235386438344,1.56082191780822
"2613",18083,"USC00417327",32.3664,-99.1925,494.1,"TX","PUTNAM                        ",-111.528627130085,-23.6767838764543,494.1,6.22277466108859,1.66082191780822
"2614",18090,"USC00417388",32.2619,-97.7064,197.5,"TX","RAINBOW                       ",-110.134549351841,-23.8362688713976,197.5,5.33513133967075,2.69313186813187
"2615",18120,"USC00417588",32.9964,-96.7428,206.7,"TX","RICHARDSON                    ",-109.217467440545,-23.034842320573,206.7,5.37851390854231,3.81123287671233
"2616",18122,"USC00417594",29.5839,-95.7553,30.8,"TX","RICHMOND                      ",-108.301305058675,-26.849229359224,30.8,3.70868208141012,2.77260273972603
"2617",18133,"USC00417663",33.8983,-100.8603,728.5,"TX","ROARING SPRINGS               ",-112.997296508211,-21.9009121372747,728.5,6.60462110197143,1.57671232876712
"2618",18135,"USC00417677",27.7894,-97.6619,25.9,"TX","ROBSTOWN                      ",-110.203954882048,-28.8430913188185,25.9,3.58073729549423,2.62817679558011
"2619",18149,"USC00417717",29.6878,-100.4217,525.8,"TX","ROCKSPRINGS 26SSW             ",-112.840482470814,-26.6105713610526,525.8,6.28376095711051,1.59917808219178
"2620",18160,"USC00417773",32.4611,-96.4494,110.9,"TX","ROSSER                        ",-108.949149431069,-23.6332151211802,110.9,4.79496375762075,2.44958904109589
"2621",18167,"USC00417836",28.8297,-97.7133,89.9,"TX","RUNGE                         ",-110.228501426656,-27.6721226418675,89.9,4.60416968565451,1.81178082191781
"2622",18168,"USC00417841",31.8092,-95.1428,211.8,"TX","RUSK                          ",-107.718074204732,-24.3613689754353,211.8,5.40177607491627,3.15479452054795
"2623",18170,"USC00417873",29.3283,-99.4653,290.5,"TX","SABINAL                       ",-111.927683058556,-27.0571972882094,290.5,5.70544775397526,2.3758904109589
"2624",18181,"USC00417944",31.3708,-100.4944,576.1,"TX","SAN ANGELO WFO                ",-112.81072303587,-24.7281326714625,576.1,6.37349042348238,1.53616438356164
"2625",18190,"USC00417983",29.8833,-97.9494,202.7,"TX","SAN MARCOS                    ",-110.430716775893,-26.4854860541029,202.7,5.35988272220619,2.53534246575342
"2626",18198,"USC00418040",35.7047,-101.5492,894.9,"TX","SANFORD DAM                   ",-113.500854599828,-19.8631249150311,894.9,6.80782444035709,1.03452054794521
"2627",18201,"USC00418046",31.5906,-99.2258,432.2,"TX","SANTA ANNA 12SSE              ",-111.593995642746,-24.5392423699863,432.2,6.09176226842335,1.41753424657534
"2628",18209,"USC00418126",29.6825,-96.8564,88.4,"TX","SCHULENBURG                   ",-109.372824303444,-26.7309222554217,88.4,4.58904080405821,2.44931129476584
"2629",18210,"USC00418139",33.6633,-98.4703,293.8,"TX","SCOTLAND                      ",-110.805073755554,-22.259235424148,293.8,5.71636959016167,1.67569060773481
"2630",18216,"USC00418187",29.5519,-97.9703,153.9,"TX","SEGUIN 1 SSW                  ",-110.460511267999,-26.8560774089161,153.9,5.09925648574978,1.86520547945205
"2631",18217,"USC00418201",32.7131,-102.6597,1016.8,"TX","SEMINOLE                      ",-114.753415492069,-23.102631332156,1016.8,6.93420244899699,0.941095890410959
"2632",18219,"USC00418221",33.6325,-99.2897,396.8,"TX","SEYMOUR 3NW                   ",-111.563455366623,-22.2664322157254,396.8,6.0083216641744,1.48438356164384
"2633",18221,"USC00418232",33.6878,-101.9853,1011.3,"TX","SHALLOWATER                   ",-114.048269173537,-22.0681894497203,1011.3,6.92883160458405,0.634520547945206
"2634",18227,"USC00418274",33.7033,-96.6419,231.6,"TX","SHERMAN                       ",-109.114728852861,-22.2504138347247,231.6,5.48728346606066,2.79534246575342
"2635",18232,"USC00418323",34.4722,-101.3006,999.7,"TX","SILVERTON                     ",-113.362703999367,-21.2409492036839,999.7,6.91740853601028,1.2627397260274
"2636",18238,"USC00418373",33.4367,-101.6472,939.4,"TX","SLATON                        ",-113.754955908653,-22.3677363046518,939.4,6.85583020611722,0.826301369863014
"2637",18253,"USC00418519",29.2728,-96.6858,43.6,"TX","SPEAKS 2                      ",-109.212069329293,-27.19219916891,43.6,3.98154906807676,1.99287671232877
"2638",18255,"USC00418531",30.4814,-98.1606,259.1,"TX","SPICEWOOD                     ",-110.617136287417,-25.8111344065388,259.1,5.59508305773286,1.80849315068493
"2639",18261,"USC00418566",33.4792,-100.8761,700.1,"TX","SPUR                          ",-113.038629133423,-22.3647804209136,700.1,6.56540580518805,1.53972602739726
"2640",18263,"USC00418583",32.9403,-99.8036,491.3,"TX","STAMFORD 1                    ",-112.073502377594,-23.014520815298,491.3,6.21720472426946,1.40438356164384
"2641",18278,"USC00418692",36.4414,-102.0775,1098.2,"TX","STRATFORD                     ",-113.917256552087,-19.0171228610987,1098.2,7.01049235643325,1.08681318681319
"2642",18285,"USC00418743",33.1481,-95.6269,150.9,"TX","SULPHUR SPRINGS               ",-108.176828761481,-22.8724004495029,150.9,5.08078305399834,3.22994505494506
"2643",18291,"USC00418818",33.1714,-101.7981,951,"TX","TAHOKA                        ",-113.914518438438,-22.6525485986179,951,6.86797440897029,1.17780821917808
"2644",18298,"USC00418862",30.5844,-97.4156,174,"TX","TAYLOR 1NW                    ",-109.89731773965,-25.7129716085757,174,5.21493575760899,2.24986301369863
"2645",18301,"USC00418877",30.4333,-98.8097,524.3,"TX","TEAGUE RCH                    ",-111.244081412295,-25.8453152079792,524.3,6.28095747896373,1.91460055096419
"2646",18312,"USC00418942",33.4367,-94.0772,118.9,"TX","TEXARKANA                     ",-106.740044162274,-22.5391690320613,118.9,4.85903690994514,3.92225274725275
"2647",18315,"USC00418964",36.3786,-103.0244,1433.8,"TX","TEXLINE                       ",-114.763725780257,-19.0223660168736,1433.8,7.27503380570506,1.10986301369863
"2648",18333,"USC00419088",31.4028,-106.0581,1074.4,"TX","TORNILLO 2 SSE                ",-118.086687642351,-24.2480497234766,1074.4,6.98878211762451,0.273698630136986
"2649",18335,"USC00419101",30.7931,-94.1819,65.2,"TX","TOWN BLUFF DAM                ",-106.789806915662,-25.485176345857,65.2,4.32015123095579,5.42958904109589
"2650",18348,"USC00419163",33.7569,-99.8617,478.8,"TX","TRUSCOTT 3 W                  ",-112.085544654454,-22.1055242728715,478.8,6.19195340785739,1.29342465753425
"2651",18350,"USC00419175",34.5475,-101.7614,1060.7,"TX","TULIA                         ",-113.777630639326,-21.1303154844241,1060.7,6.97606791916422,1.01315068493151
"2652",18352,"USC00419191",34.3956,-100.8972,710.2,"TX","TURKEY                        ",-112.999344791983,-21.3479307018222,710.2,6.57952895121478,1.52164383561644
"2653",18354,"USC00419207",32.3067,-95.2969,167.6,"TX","TYLER                         ",-107.866130844277,-23.8078529927165,167.6,5.17953383055807,3.02876712328767
"2654",18363,"USC00419270",30.5908,-104.4914,1353.3,"TX","VALENTINE                     ",-116.691525198503,-25.3082383938133,1353.3,7.21766351019208,0.482644628099174
"2655",18365,"USC00419275",30.5525,-104.6467,1339.3,"TX","VALENTINE 10 WSW              ",-116.844455238629,-25.3361825858568,1339.3,7.20734121843674,0.788493150684932
"2656",18373,"USC00419312",29.8453,-99.5519,696.2,"TX","VANDERPOOL 10 N               ",-111.987352198804,-26.4747865532835,696.2,6.55989848349429,1.79424657534247
"2657",18374,"USC00419313",29.8075,-99.5764,556.3,"TX","VANDERPOOL 4N                 ",-112.012958738109,-26.5160508021296,556.3,6.33912397311976,2.1641095890411
"2658",18379,"USC00419346",34.1517,-99.3256,368.8,"TX","VERNON                        ",-111.573267729775,-21.6890950828047,368.8,5.93700836131192,1.36280991735537
"2659",18382,"USC00419367",28.8439,-96.9214,31.7,"TX","VICTORIA RGNL AP              ",-109.449326230614,-27.6705417639833,31.7,3.73050112880476,2.29558011049724
"2660",18383,"USC00419380",34.6522,-101.4969,1036.3,"TX","VIGO PARK                     ",-113.529018098418,-21.0303353316206,1036.3,6.953015410387,1.14
"2661",18386,"USC00419417",31.6003,-97.2169,150.9,"TX","WACO DAM                      ",-109.686507922488,-24.5825822318199,150.9,5.08078305399834,1.51181318681319
"2662",18399,"USC00419504",30.9297,-98.0219,310.3,"TX","WATSON                        ",-110.470436044914,-25.3139999963023,310.3,5.76925805661511,2.02767123287671
"2663",18402,"USC00419532",32.7483,-97.77,291.1,"TX","WEATHERFORD                   ",-110.18174224922,-23.2936853527479,291.1,5.70744243548769,2.28356164383562
"2664",18405,"USC00419559",28.1136,-97.4178,15.2,"TX","WELDER WILDLIFE FNDN          ",-109.953580908,-28.4831782709356,15.2,3.22684399451738,2.66027397260274
"2665",18408,"USC00419593",31.8111,-97.0797,196.6,"TX","WEST                          ",-109.552507699237,-24.349774369907,196.6,5.33078455668554,1.74054794520548
"2666",18410,"USC00419605",29.1378,-95.6253,9.4,"TX","WEST COLUMBIA 1 ESE           ",-108.174528388868,-27.3495057969277,9.4,2.96527306606928,3.16246575342466
"2667",18423,"USC00419711",33.4561,-101.0925,735.2,"TX","WHITE RIVER RESERVOIR         ",-113.240358506701,-22.3786170792874,735.2,6.61365263872743,1.12465753424658
"2668",18435,"USC00419800",32.7019,-96.015,158.5,"TX","WILLS PT                      ",-108.540088606911,-23.367903617372,158.5,5.12693574979242,2.23205479452055
"2669",18439,"USC00419815",30.0017,-98.1047,275.8,"TX","WIMBERLEY 1 NW                ",-110.577840906172,-26.3490274739493,275.8,5.65529226549577,2.19643835616438
"2670",18451,"USC00419893",33.0178,-99.0539,378.9,"TX","WOODSON                       ",-111.371189873874,-22.9575508736863,378.9,5.9633222411617,1.53671232876712
"2671",18468,"USC00420061",40.4644,-111.7708,1545.3,"UT","ALPINE                        ",-121.693519266172,-13.5685447164508,1545.3,7.34942373205051,0.705479452054795
"2672",18469,"USC00420072",40.5906,-111.6369,2660.9,"UT","ALTA                          ",-121.558141432159,-13.4509121063212,2660.9,7.89017077324774,2.82837465564738
"2673",18470,"USC00420074",40.3669,-110.2986,1967.8,"UT","ALTAMONT                      ",-120.489596454358,-13.8838531596308,1967.8,7.58974039483589,0.300550964187328
"2674",18475,"USC00420168",38.2486,-111.9608,1953.8,"UT","ANGLE                         ",-122.288567668984,-15.95127339993,1953.8,7.58263665073519,0.273901098901099
"2675",18481,"USC00420336",38.6164,-109.6192,1247.5,"UT","ARCHES NP HQS                 ",-120.220691834343,-15.8867531640901,1247.5,7.13688090197389,0.40495867768595
"2676",18500,"USC00420730",38.7075,-112.9539,1498.4,"UT","BLACK ROCK                    ",-123.040302965153,-15.2942531860256,1498.4,7.3188047653842,0.373424657534247
"2677",18503,"USC00420738",37.6131,-109.4847,1838.6,"UT","BLANDING                      ",-120.274211988538,-17.0012979932326,1838.6,7.52218387483068,0.246575342465753
"2678",18506,"USC00420788",37.2825,-109.5575,1316.4,"UT","BLUFF                         ",-120.393050009144,-17.3530567384244,1316.4,7.19022378438103,0.145604395604396
"2679",18510,"USC00420819",40.8911,-111.8503,1508.8,"UT","BOUNTIFUL BENCH               ",-121.675621100565,-13.0921398288807,1508.8,7.32567582835765,1.37369863013699
"2680",18513,"USC00420849",37.905,-111.42,2026.9,"UT","BOULDER                       ",-121.891810642389,-16.4081096924786,2026.9,7.61918432322009,0.291780821917808
"2681",18516,"USC00420928",41.5239,-112.0436,1289.3,"UT","BRIGHAM CITY WASTE PLT        ",-121.708997537458,-12.3743896763864,1289.3,7.16958093688869,0.67972602739726
"2682",18520,"USC00421020",37.53,-110.7203,1164.9,"UT","BULLFROG BASIN                ",-121.358449912724,-16.9204002358937,1164.9,7.06893831657353,0.166027397260274
"2683",18525,"USC00421144",39.8997,-113.7128,1323.4,"UT","CALLAO                        ",-123.42238905472,-13.8751124826268,1323.4,7.19548735018396,0.217355371900826
"2684",18529,"USC00421163",38.46,-109.8214,1789.5,"UT","CANYONLANDS-THE NECK          ",-120.42019424532,-16.0306564560975,1789.5,7.49526412751909,0.438842975206612
"2685",18532,"USC00421214",39.2078,-111.0125,1715.7,"UT","CASTLE DALE                   ",-121.298847741153,-15.0485245684063,1715.7,7.45338804425353,0.350684931506849
"2686",18543,"USC00421260",37.6564,-112.9919,1966,"UT","CEDAR CITY 5E                 ",-123.293103219618,-16.4294358317868,1966,7.58882987830781,0.837016574585635
"2687",18564,"USC00421759",40.6189,-111.7836,1519.7,"UT","COTTONWOOD WEIR               ",-121.673924046469,-13.3984212710465,1519.7,7.33282691672922,1.0441095890411
"2688",18568,"USC00421918",41.8328,-112.0558,1307.6,"UT","CUTLER DAM                    ",-121.657515432318,-12.0361840443533,1307.6,7.18356717886343,0.710989010989011
"2689",18571,"USC00422057",40.4044,-111.5289,1606.3,"UT","DEER CREEK DAM                ",-121.504633226659,-13.6695785461453,1606.3,7.38789486541576,0.873351648351648
"2690",18574,"USC00422101",39.2872,-112.6519,1399,"UT","DESERET                       ",-122.665025421164,-14.7133070954204,1399,7.25063551189868,0.350958904109589
"2691",18583,"USC00422253",40.1703,-110.3978,1691.9,"UT","DUCHESNE                      ",-120.607261887203,-14.0849797142522,1691.9,7.43950055300063,0.282417582417582
"2692",18589,"USC00422385",40.9656,-111.4336,1667.3,"UT","ECHO DAM                      ",-121.318232201926,-13.0719985941433,1667.3,7.42494063670071,0.662465753424658
"2693",18590,"USC00422389",41.3436,-111.8497,1583.4,"UT","EDEN-LIBERTY                  ",-121.586296601581,-12.599453899256,1583.4,7.37362537694627,1.08958904109589
"2694",18597,"USC00422558",37.5764,-113.715,1621.5,"UT","ENTERPRISE                    ",-123.93185954998,-16.3935471931619,1621.5,7.39725511603338,0.595068493150685
"2695",18602,"USC00422592",37.7686,-111.5978,1770.9,"UT","ESCALANTE                     ",-122.070978110119,-16.5297082928079,1770.9,7.48487413348196,0.358630136986301
"2696",18604,"USC00422607",39.1078,-113.9533,1517.9,"UT","ESKDALE                       ",-123.797640922034,-14.6925744795862,1517.9,7.33164952255867,0.375342465753425
"2697",18618,"USC00423012",38.5778,-112.3347,1804.4,"UT","FREMONT INDIAN SP             ",-122.541477560843,-15.5346650977823,1804.4,7.50351011353343,0.465753424657534
"2698",18635,"USC00423348",40.6019,-112.5075,1386.8,"UT","GRANTSVILLE 2W                ",-122.275260594261,-13.3071186996365,1386.8,7.24193918508534,0.572328767123288
"2699",18647,"USC00423600",38.2553,-110.18,2011.7,"UT","HANS FLAT RS                  ",-120.762928916845,-16.2052891317997,2011.7,7.61169402062028,0.34958904109589
"2700",18663,"USC00423980",37.875,-110.3878,1219.2,"UT","HITE RS                       ",-121.009012827087,-16.5914350934762,1219.2,7.11411883025633,0.20989010989011
"2701",18676,"USC00424174",40.0378,-113.9886,1609,"UT","IBAPAH                        ",-123.62108637907,-13.6789036169558,1609,7.38956395367764,0.413972602739726
"2702",18684,"USC00424321",40.8992,-109.1789,1662.4,"UT","JARVIE RCH                    ",-119.46988395732,-13.4473049174136,1662.4,7.42201499948241,0.291780821917808
"2703",18691,"USC00424467",40.6439,-111.2822,1975.4,"UT","KAMAS                         ",-121.254579474515,-13.4444218332216,1975.4,7.59357568415562,0.769505494505494
